mean_R,mean_G,mean_B,std_R,std_G,std_B,norm_R,norm_G,norm_B,green_dominance,blue_ratio,yellowish_blue_ratio,lbp_hist,glcm_contrast,glcm_homogeneity,glcm_entropy,Nitrogen(%),Phosphorus(ppm),Potassium(ppm),pH,soil_type
129.21882971938774,129.21882971938774,129.21882971938774,73.92239978790833,73.92239978790833,73.92239978790833,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.16416214923469388, 0.11666932397959184, 0.04392538265306122, 0.03868383290816327, 0.03515625, 0.04336734693877551, 0.049326371173469385, 0.1126235650510204, 0.39608577806122447]",7984.720912075593,0.020305196115236773,15.354810003141928,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
132.26070232780611,132.26070232780611,132.26070232780611,73.51178840685779,73.51178840685779,73.51178840685779,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.011818399234693877, 0.048509247448979595, 0.033322704081632654, 0.1604950573979592, 0.24392139668367346, 0.24370216836734693, 0.0889469068877551, 0.055165816326530615, 0.11411830357142858]",827.9370595771943,0.20159339228470693,8.496215838429876,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
130.1839524872449,130.1839524872449,130.1839524872449,74.07615317495718,74.07615317495718,74.07615317495718,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.15180564413265307, 0.11997767857142858, 0.04390545280612245, 0.041713169642857144, 0.03453842474489796, 0.04486208545918367, 0.048529177295918366, 0.11188616071428571, 0.4027822066326531]",7906.0385970531715,0.04177448005518821,11.17549593301377,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
140.05867346938774,140.05867346938774,140.05867346938774,75.03347404370312,75.03347404370312,75.03347404370312,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.12396364795918367, 0.12358498086734694, 0.031230070153061226, 0.04340720663265306, 0.031130420918367346, 0.05016342474489796, 0.05217633928571429, 0.11079001913265306, 0.43355389030612246]",8088.381185938501,0.1418467830285174,7.103683503708136,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
132.0997688137755,132.0997688137755,132.0997688137755,74.24277102649442,74.24277102649442,74.24277102649442,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.14231903698979592, 0.12015704719387756, 0.04292889030612245, 0.043287627551020405, 0.03607302295918367, 0.05034279336734694, 0.052036830357142856, 0.10997289540816327, 0.4028818558673469]",7504.819366591928,0.06624847717693047,9.887791086085153,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
128.79426419005102,128.79426419005102,128.79426419005102,74.00466602112125,74.00466602112125,74.00466602112125,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.15696747448979592, 0.11977838010204081, 0.045420121173469385, 0.04055723852040816, 0.034857302295918366, 0.04332748724489796, 0.050103635204081634, 0.11312181122448979, 0.39586654974489793]",7990.034212844331,0.028362928092865232,12.936741311736649,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
20.337472098214285,20.337472098214285,20.337472098214285,55.30230481258915,55.30230481258915,55.30230481258915,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.02281967474489796, 0.01793686224489796, 0.00785235969387755, 0.009446747448979591, 0.008549904336734694, 0.010801977040816327, 0.007613201530612245, 0.015525350765306123, 0.8994539221938775]",558.774303331198,0.8468900431213932,2.6311560312241724,0.02037037037037037,11.600000000000001,50.0,8.5,Alluvial soil
137.14883609693877,137.14883609693877,137.14883609693877,76.21990750652246,76.21990750652246,76.21990750652246,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.11429767219387756, 0.11152742346938775, 0.03595344387755102, 0.05151865433673469, 0.039381377551020405, 0.062001753826530615, 0.058514030612244895, 0.1141780931122449, 0.41262755102040816]",6288.808976617553,0.12959039640879327,7.97211342343048,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
130.29001913265307,130.29001913265307,130.29001913265307,74.20553408671249,74.20553408671249,74.20553408671249,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.1465441645408163, 0.11527423469387756, 0.04709422831632653, 0.04430404974489796, 0.03950095663265306, 0.05002391581632653, 0.05630181760204082, 0.11009247448979592, 0.3908641581632653]",7267.593389654068,0.03815538454493125,11.321749156114045,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
129.66743064413265,129.66743064413265,129.66743064413265,74.46780184711825,74.46780184711825,74.46780184711825,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.13741629464285715, 0.11226482780612244, 0.05040258290816327, 0.05179767219387755, 0.04613759566326531, 0.0584343112244898, 0.06034757653061224, 0.10919563137755102, 0.37400350765306123]",6837.972853939783,0.04183848755569054,11.482845284973719,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
61.853635204081634,61.853635204081634,61.853635204081634,82.10673860152129,82.10673860152129,82.10673860152129,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.07055165816326531, 0.05472735969387755, 0.023975605867346938, 0.027224170918367346, 0.021942761479591837, 0.024573501275510203, 0.02303890306122449, 0.05227598852040816, 0.7016900510204082]",3623.5734304932735,0.5289672829743184,7.362575074315495,0.02037037037037037,11.600000000000001,50.0,8.5,Alluvial soil
129.98290019132654,129.98290019132654,129.98290019132654,74.42610217709365,74.42610217709365,74.42610217709365,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.1524035395408163, 0.11280293367346939, 0.04868861607142857, 0.04518096301020408, 0.041135204081632654, 0.05040258290816327, 0.05353156887755102, 0.11162707270408163, 0.3842275191326531]",6341.358303971814,0.024914691518775615,15.131322828946024,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
132.45346380739795,132.45346380739795,132.45346380739795,75.02675401561768,75.02675401561768,75.02675401561768,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.12061543367346939, 0.1132015306122449, 0.048828125, 0.05895248724489796, 0.05217633928571429, 0.06517059948979592, 0.06208147321428571, 0.10947464923469388, 0.36949936224489793]",6327.494694907111,0.06658817210269977,9.635453136177484,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
129.1725924744898,129.1725924744898,129.1725924744898,74.73095175131128,74.73095175131128,74.73095175131128,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.13404815051020408, 0.11573262117346939, 0.051438934948979595, 0.049685108418367346, 0.04713408801020408, 0.0587531887755102, 0.057338169642857144, 0.10845822704081633, 0.37741151147959184]",7005.524203235106,0.034905648602605324,12.903882493892105,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
128.87850765306123,128.87850765306123,128.87850765306123,73.94819919615814,73.94819919615814,73.94819919615814,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.15898038903061223, 0.11746651785714286, 0.04334741709183673, 0.039162149234693876, 0.03533561862244898, 0.043845663265306124, 0.05016342474489796, 0.1136001275510204, 0.39809869260204084]",7973.614690102499,0.027009693960896492,12.97258613712339,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
148.87784996811226,148.87784996811226,148.87784996811226,79.09880240899855,79.09880240899855,79.09880240899855,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.08579799107142858, 0.11362005739795919, 0.01700015943877551, 0.05735809948979592, 0.026785714285714284, 0.07465720663265306, 0.05514588647959184, 0.12063536352040816, 0.44899952168367346]",7527.960782351058,0.24327086298776635,5.754032690153258,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
131.60989317602042,131.60989317602042,131.60989317602042,74.18376928720535,74.18376928720535,74.18376928720535,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.1522839604591837, 0.11939971301020408, 0.04334741709183673, 0.03946109693877551, 0.03314333545918367, 0.04551977040816327, 0.04886798469387755, 0.11511479591836735, 0.40286192602040816]",8211.448250320309,0.048805107161422404,10.364784189205762,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
136.4118104272959,136.4118104272959,136.4118104272959,74.64849092306673,74.64849092306673,74.64849092306673,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.1349250637755102, 0.12137276785714286, 0.03671077806122449, 0.04163345025510204, 0.0322265625, 0.04683514030612245, 0.05333227040816327, 0.11254384566326531, 0.4204201211734694]",8013.139954356183,0.1047729798065586,8.06294154596802,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
130.74832589285714,130.74832589285714,130.74832589285714,74.14262998479522,74.14262998479522,74.14262998479522,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.15134725765306123, 0.11714764030612244, 0.04388552295918367, 0.04350685586734694, 0.0343391262755102, 0.04836973852040816, 0.05133928571428571, 0.11061065051020408, 0.39945392219387754]",7616.832299007047,0.04733732358122554,10.818136533562104,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
134.38524394132654,134.38524394132654,134.38524394132654,75.47728622375858,75.47728622375858,75.47728622375858,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.14471061862244897, 0.12767059948979592, 0.03924186862244898, 0.03804607780612245, 0.02969547193877551, 0.037388392857142856, 0.04615752551020408, 0.11308195153061225, 0.424007493622449]",8633.227198110186,0.07625340373779611,8.667902757298032,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
130.62719228316325,130.62719228316325,130.62719228316325,76.03545299386778,76.03545299386778,76.03545299386778,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.12308673469387756, 0.11858258928571429, 0.04681521045918367, 0.05197704081632653, 0.04805086096938776, 0.06076610331632653, 0.05835459183673469, 0.10867745535714286, 0.38368941326530615]",7214.879163997437,0.05186340266254001,11.865328889645287,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
131.23007015306123,131.23007015306123,131.23007015306123,76.28374938820609,76.28374938820609,76.28374938820609,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.12454161352040816, 0.11794483418367346, 0.041673309948979595, 0.05064174107142857, 0.04037786989795918, 0.05620216836734694, 0.05422911352040816, 0.11545360331632654, 0.3989357461734694]",6659.298866912237,0.06598548564421763,11.160123678113681,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
130.0135722257653,130.0135722257653,130.0135722257653,74.44616136665195,74.44616136665195,74.44616136665195,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.15124760841836735, 0.11421795280612244, 0.04840959821428571, 0.045818718112244895, 0.04059709821428571, 0.05018335459183673, 0.05271444515306122, 0.11216517857142858, 0.3846460459183674]",6287.498898942984,0.025541703161013538,15.122255477708645,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
129.58775111607142,129.58775111607142,129.58775111607142,74.5332039693608,74.5332039693608,74.5332039693608,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.14014668367346939, 0.11477598852040816, 0.04860889668367347, 0.04693478954081633, 0.04067681760204082, 0.053830516581632654, 0.05488679846938776, 0.11138791454081633, 0.3887515943877551]",6396.51097053171,0.03946441284723128,12.121207144305131,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
129.58340640943877,129.58340640943877,129.58340640943877,74.73233579513057,74.73233579513057,74.73233579513057,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.142578125, 0.12344547193877552, 0.04348692602040816, 0.04412468112244898, 0.037388392857142856, 0.051100127551020405, 0.05076132015306122, 0.11059072066326531, 0.39652423469387754]",7663.435478058938,0.04164274996579772,12.183321331399759,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
129.5666055484694,129.5666055484694,129.5666055484694,74.2431850759347,74.2431850759347,74.2431850759347,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.1417610012755102, 0.11084980867346939, 0.04838966836734694, 0.04976482780612245, 0.044802295918367346, 0.057318239795918366, 0.05721859056122449, 0.11290258290816327, 0.37699298469387754]",5733.85007607303,0.04243595291983718,12.148756105052062,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
131.66145169005102,131.66145169005102,131.66145169005102,76.68040926999349,76.68040926999349,76.68040926999349,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.12005739795918367, 0.11822385204081633, 0.04494180484693878, 0.053591358418367346, 0.04553970025510204, 0.061802455357142856, 0.05815529336734694, 0.11314174107142858, 0.38454639668367346]",7360.310498078155,0.0617223147863117,11.1823405461756,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
129.4539022640306,129.4539022640306,129.4539022640306,74.58084474621914,74.58084474621914,74.58084474621914,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.14853714923469388, 0.12029655612244898, 0.044244260204081634, 0.04300860969387755, 0.035833864795918366, 0.04864875637755102, 0.04942602040816327, 0.11358019770408163, 0.3964245854591837]",7950.152005925689,0.03558814473839386,12.35552399542992,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
128.9852519132653,128.9852519132653,128.9852519132653,74.65630687289108,74.65630687289108,74.65630687289108,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.05572385204081633, 0.10064572704081633, 0.06592793367346939, 0.11250398596938775, 0.14931441326530612, 0.12129304846938775, 0.08254942602040816, 0.10084502551020408, 0.21119658801020408]",3239.65639013453,0.057831306207813675,12.825467059825435,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
128.9424824617347,128.9424824617347,128.9424824617347,73.82946957181619,73.82946957181619,73.82946957181619,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.15732621173469388, 0.11870216836734694, 0.04569913903061224, 0.0398796237244898, 0.03497688137755102, 0.04723373724489796, 0.05161830357142857, 0.11226482780612244, 0.39229910714285715]",7667.789658071749,0.02881029820455195,12.9978644232258,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
129.79115513392858,129.79115513392858,129.79115513392858,74.75120598125623,74.75120598125623,74.75120598125623,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.13628029336734693, 0.11429767219387756, 0.04591836734693878, 0.048828125, 0.04161352040816327, 0.05564413265306122, 0.05584343112244898, 0.11264349489795919, 0.3889309630102041]",6231.569106342087,0.04549286165172638,11.917308514550514,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
59.28109056122449,59.28109056122449,59.28109056122449,81.18365539684642,81.18365539684642,81.18365539684642,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.056959502551020405, 0.05018335459183673, 0.028698979591836735, 0.03473772321428571, 0.03158880739795918, 0.035056600765306124, 0.026885363520408163, 0.04663584183673469, 0.6892538265306123]",1336.6643577834723,0.5537425470250227,7.351972132226369,0.02037037037037037,11.600000000000001,50.0,8.5,Alluvial soil
128.55353156887756,128.55353156887756,128.55353156887756,73.56072057864718,73.56072057864718,73.56072057864718,0.33333333333333337,0.33333333333333337,0.33333333333333337,False,0.5,1.0,"[0.020846619897959183, 0.0458984375, 0.058474170918367346, 0.17643893494897958, 0.3061423788265306, 0.18305564413265307, 0.07174744897959184, 0.04978475765306122, 0.08761160714285714]",340.42218529788596,0.1474168051690326,13.448944175259774,0.020370370370370372,11.600000000000001,50.0,6.5,Alluvial soil
129.21908880739795,129.21908880739795,129.21908880739795,73.91117033346589,73.91117033346589,73.91117033346589,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.5,1.0,"[0.1641222895408163, 0.11682876275510204, 0.04440369897959184, 0.03926179846938776, 0.03477758290816327, 0.04354671556122449, 0.048170440051020405, 0.11280293367346939, 0.39608577806122447]",8016.494434657272,0.019992026007627704,15.35873296390951,0.02037037037037037,11.600000000000001,50.0,6.5,Alluvial soil
